Year,Month,Day,Hour,Min,Ararat,Ararat Edits,Boco,Boco Edits,Silverton,Silverton Edits
2020,11,1,5,30,6.270000,0,2.092200,0,0.732600,0
2020,11,1,5,40,6.197400,0,2.171400,0,0.528000,0
2020,11,1,5,50,6.157800,0,2.244000,0,0.455400,0
2020,11,1,6,0,6.124800,0,2.316600,0,0.409200,0
2020,11,1,6,10,5.992800,0,2.323200,0,0.363000,0
2020,11,1,6,20,5.887200,0,2.257200,0,0.389400,0
2020,11,1,6,30,5.827800,0,2.244000,0,0.442200,0
2020,11,1,6,40,5.794800,0,2.296800,0,0.600600,0
2020,11,1,6,50,5.781600,0,2.369400,0,0.924000,0
2020,11,1,7,0,5.794800,0,2.435400,0,1.333200,0
2020,11,1,7,10,5.794800,0,2.435400,0,1.683000,0
2020,11,1,7,20,5.834400,0,2.415600,0,2.065800,0
2020,11,1,7,30,5.880600,0,2.428800,0,2.475000,0
2020,11,1,7,40,5.940000,0,2.521200,0,2.791800,0
2020,11,1,7,50,5.999400,0,2.620200,0,3.009600,0
2020,11,1,8,0,5.999400,0,2.620200,0,3.009600,0
2020,11,1,8,10,6.085200,0,2.547600,0,3.234000,0
2020,11,1,8,20,6.164400,0,2.521200,0,3.286800,0
2020,11,1,8,30,6.217200,0,2.521200,0,3.234000,0
2020,11,1,8,40,6.217200,0,2.508000,0,3.273600,0
2020,11,1,8,50,6.177600,0,2.508000,0,3.306600,0
2020,11,1,9,0,6.131400,0,2.514600,0,3.168000,0
2020,11,1,9,10,6.072000,0,2.514600,0,2.989800,0
2020,11,1,9,20,6.019200,0,2.534400,0,2.772000,0
2020,11,1,9,30,5.999400,0,2.541000,0,2.481600,0
2020,11,1,9,40,5.992800,0,2.527800,0,2.343000,0
2020,11,1,9,50,6.006000,0,2.554200,0,2.092200,0
2020,11,1,10,0,6.006000,0,2.554200,0,2.092200,0
2020,11,1,10,10,5.735400,0,2.428800,0,1.491600,0
2020,11,1,10,20,5.464800,0,2.323200,0,0.943800,0
2020,11,1,10,30,5.154600,0,2.250600,0,1.128600,0
2020,11,1,10,40,4.831200,0,2.211000,0,2.488200,0
2020,11,1,10,50,4.527600,0,2.125200,0,3.867600,0
2020,11,1,11,0,4.501200,0,2.118600,0,3.814800,0
2020,11,1,11,10,4.362600,0,1.861200,0,3.333000,0
2020,11,1,11,20,4.230600,0,1.577400,0,3.016200,0
2020,11,1,11,30,4.111800,0,1.287000,0,2.706000,0
2020,11,1,11,40,3.920400,0,1.399200,0,2.422200,0
2020,11,1,11,50,3.854400,0,1.518000,0,1.999800,0
2020,11,1,12,0,4.224000,0,1.801800,0,1.762200,0
2020,11,1,12,10,4.092000,0,2.455200,0,1.306800,0
2020,11,1,12,20,3.887400,0,2.092200,0,0.785400,0
2020,11,1,12,30,3.577200,0,1.425600,0,1.181400,0
2020,11,1,12,40,3.121800,0,1.973400,0,2.857800,0
2020,11,1,12,50,2.719200,0,1.775400,0,5.227200,0
2020,11,1,13,0,2.468400,0,1.861200,0,5.313000,0
2020,11,1,13,10,2.125200,0,1.999800,0,5.643000,0
2020,11,1,13,20,1.993200,0,1.610400,0,5.676000,0
2020,11,1,13,30,1.867800,0,1.597200,0,5.748600,0
2020,11,1,13,40,1.663200,0,1.485000,0,5.827800,0
2020,11,1,13,50,1.570800,0,1.544400,0,6.237000,0
2020,11,1,14,0,1.498200,0,1.518000,0,6.672600,0
2020,11,1,14,10,1.432200,0,1.557600,0,7.055400,0
2020,11,1,14,20,1.445400,0,1.676400,0,7.332600,0
2020,11,1,14,30,1.458600,0,1.570800,0,7.200600,0
2020,11,1,14,40,1.419000,0,1.557600,0,7.088400,0
2020,11,1,14,50,1.478400,0,1.280400,0,7.332600,0
2020,11,1,15,0,1.438800,0,0.732600,0,7.609800,0
2020,11,1,15,10,1.438800,0,0.396000,0,8.157600,0
2020,11,1,15,20,1.491600,0,0.310200,0,8.751600,0
2020,11,1,15,30,1.386000,0,0.495000,0,9.002400,0
2020,11,1,15,40,1.372800,0,0.607200,0,8.883600,0
2020,11,1,15,50,1.346400,0,0.627000,0,8.573400,0
2020,11,1,16,0,1.221000,0,0.838200,0,8.203800,0
2020,11,1,16,10,1.227600,0,1.042800,0,7.953000,0
2020,11,1,16,20,1.227600,0,1.181400,0,7.847400,0
2020,11,1,16,30,1.069200,0,1.267200,0,7.702200,0
2020,11,1,16,40,0.886600,1,1.260600,0,7.425000,0
2020,11,1,16,50,0.778800,0,1.135200,0,6.949800,0
2020,11,1,17,0,0.627000,0,1.056000,0,6.652800,0
2020,11,1,17,10,0.389400,0,0.719400,0,6.586800,0
2020,11,1,17,20,0.264000,0,0.495000,0,6.415200,0
2020,11,1,17,30,0.145200,0,0.607200,0,6.131400,0
2020,11,1,17,40,0.125400,0,0.739200,0,5.702400,0
2020,11,1,17,50,0.191400,0,0.567600,0,5.167800,0
2020,11,1,18,0,0.310200,0,0.250800,0,4.804800,0
2020,11,1,18,10,0.316800,0,0.283800,0,4.362600,0
2020,11,1,18,20,0.376200,0,0.250800,0,4.118400,0
2020,11,1,18,30,0.699600,0,0.495000,0,3.861000,0
2020,11,1,18,40,0.864600,0,0.574200,0,3.319800,0
2020,11,1,18,50,0.983400,0,0.607200,0,2.864400,0
2020,11,1,19,0,1.108800,0,0.475200,0,2.692800,0
2020,11,1,19,10,1.214400,0,0.264000,0,2.805000,0
2020,11,1,19,20,1.227600,0,0.138600,0,2.745600,0
2020,11,1,19,30,1.306800,0,0.290400,0,2.494800,0
2020,11,1,19,40,1.458600,0,0.224400,0,2.296800,0
2020,11,1,19,50,1.630200,0,0.211200,0,2.026200,0
2020,11,1,20,0,1.861200,0,0.264000,0,1.735800,0
2020,11,1,20,10,2.098800,0,0.191400,0,1.656600,0
2020,11,1,20,20,2.197800,0,0.184800,0,1.445400,0
2020,11,1,20,30,2.316600,0,0.382800,0,1.003200,0
2020,11,1,20,40,2.415600,0,0.316800,0,0.772200,0
2020,11,1,20,50,2.455200,0,0.521400,0,0.765600,0
2020,11,1,21,0,2.475000,0,0.521400,0,1.128600,0
2020,11,1,21,10,2.534400,0,0.574200,0,1.722600,0
2020,11,1,21,20,2.554200,0,0.541200,0,2.270400,0
2020,11,1,21,30,2.475000,0,0.508200,0,2.514600,0
2020,11,1,21,40,2.224200,0,0.528000,0,2.455200,0
2020,11,1,21,50,1.980000,0,0.336600,0,2.171400,0
2020,11,1,22,0,1.980000,0,0.336600,0,2.171400,0
2020,11,1,22,10,2.112000,0,0.270600,0,1.999800,0
2020,11,1,22,20,2.356200,0,0.264000,0,4.197600,0
2020,11,1,22,30,2.613600,0,0.396000,0,6.190800,0
2020,11,1,22,40,2.884200,0,0.336600,0,7.002600,0
2020,11,1,22,50,3.220800,0,0.231000,0,7.326000,0
2020,11,1,23,0,3.326400,0,0.191400,0,7.312800,0
2020,11,1,23,10,3.293400,0,0.336600,0,7.095000,0
2020,11,1,23,20,3.359400,0,0.409200,0,6.732000,0
2020,11,1,23,30,3.438600,0,0.495000,0,6.428400,0
2020,11,1,23,40,3.405600,0,0.409200,0,6.012600,0
2020,11,1,23,50,3.352800,0,0.270600,0,5.623200,0
2020,11,2,0,0,3.352800,0,0.270600,0,5.623200,0
2020,11,2,0,10,3.412200,0,0.250800,0,5.088600,0
2020,11,2,0,20,3.399000,0,0.270600,0,4.534200,0
2020,11,2,0,30,3.326400,0,0.224400,0,4.164600,0
2020,11,2,0,40,3.214200,0,0.204600,0,4.362600,0
2020,11,2,0,50,3.128400,0,0.257400,0,4.910400,0
2020,11,2,1,0,3.115200,0,0.277200,0,5.577000,0
2020,11,2,1,10,3.115200,0,0.409200,0,6.237000,0
2020,11,2,1,20,3.075600,0,0.402600,0,6.745200,0
2020,11,2,1,30,3.168000,0,0.402600,0,6.982800,0
2020,11,2,1,40,3.385800,0,0.462000,0,6.982800,0
2020,11,2,1,50,3.432000,0,0.481800,0,6.943200,0
2020,11,2,2,0,3.313200,0,0.521400,0,7.002600,0
2020,11,2,2,10,3.154800,0,0.468600,0,7.174200,0
2020,11,2,2,20,3.102000,0,0.376200,0,7.101600,0
2020,11,2,2,30,3.036000,0,0.402600,0,6.976200,0
2020,11,2,2,40,3.003000,0,0.580800,0,6.639600,0
2020,11,2,2,50,2.989800,0,0.620400,0,6.012600,0
2020,11,2,3,0,2.884200,0,0.594000,0,5.755200,0
2020,11,2,3,10,2.772000,0,0.594000,0,5.728800,0
2020,11,2,3,20,2.699400,0,0.640200,0,5.590200,0
2020,11,2,3,30,2.673000,0,0.712800,0,5.286600,0
2020,11,2,3,40,2.725800,0,0.785400,0,5.134800,0
2020,11,2,3,50,2.758800,0,0.712800,0,5.141400,0
2020,11,2,4,0,2.890800,0,0.712800,0,5.326200,0
2020,11,2,4,10,2.917200,0,0.686400,0,5.359200,0
2020,11,2,4,20,2.956800,0,0.653400,0,5.286600,0
2020,11,2,4,30,3.042600,0,0.679800,0,5.167800,0
2020,11,2,4,40,2.970000,0,0.759000,0,4.969800,0
2020,11,2,4,50,2.785200,0,0.937200,0,4.620000,0
2020,11,2,5,0,2.646600,0,1.009800,0,4.309800,0
2020,11,2,5,10,2.461800,0,1.069200,0,3.973200,0
2020,11,2,5,20,2.277000,0,1.056000,0,3.669600,0
2020,11,2,5,30,2.145000,0,0.983400,0,3.630000,0
2020,11,2,5,40,1.993200,0,0.917400,0,3.781800,0
2020,11,2,5,50,1.834800,0,0.963600,0,4.105200,0
2020,11,2,6,0,1.689600,0,1.082400,0,4.237200,0
2020,11,2,6,10,1.557600,0,1.161600,0,4.461600,0
2020,11,2,6,20,1.432200,0,1.254000,0,4.851000,0
2020,11,2,6,30,1.260600,0,1.359600,0,5.214000,0
2020,11,2,6,40,1.188000,0,1.452000,0,5.339400,0
2020,11,2,6,50,1.227600,0,1.551000,0,5.280000,0
2020,11,2,7,0,1.346400,0,1.669800,0,5.280000,0
2020,11,2,7,10,1.623600,0,1.755600,0,5.438400,0
2020,11,2,7,20,1.966800,0,1.735800,0,5.695800,0
2020,11,2,7,30,2.184600,0,1.669800,0,5.907000,0
2020,11,2,7,40,2.230800,0,1.636800,0,5.992800,0
2020,11,2,7,50,2.138400,0,1.650000,0,6.065400,0
2020,11,2,8,0,2.013000,0,1.669800,0,6.085200,0
2020,11,2,8,10,1.881000,0,1.656600,0,6.052200,0
2020,11,2,8,20,1.867800,0,1.650000,0,5.992800,0
2020,11,2,8,30,2.013000,0,1.742400,0,5.913600,0
2020,11,2,8,40,2.178000,0,1.815000,0,5.854200,0
2020,11,2,8,50,2.316600,0,1.854600,0,5.808000,0
2020,11,2,9,0,2.409000,0,1.920600,0,5.755200,0
2020,11,2,9,10,2.428800,0,1.940400,0,5.722200,0
2020,11,2,9,20,2.362800,0,1.980000,0,5.768400,0
2020,11,2,9,30,2.336400,0,2.006400,0,5.821200,0
2020,11,2,9,40,2.316600,0,2.006400,0,5.920200,0
2020,11,2,9,50,2.336400,0,2.026200,0,5.946600,0
2020,11,2,10,0,2.369400,0,2.046000,0,5.979600,0
2020,11,2,10,10,2.442000,0,2.052600,0,6.058800,0
2020,11,2,10,20,2.508000,0,2.026200,0,6.131400,0
2020,11,2,10,30,2.587200,0,1.960200,0,6.111600,0
2020,11,2,10,40,2.659800,0,1.914000,0,6.019200,0
2020,11,2,10,50,2.692800,0,1.874400,0,5.992800,0
2020,11,2,11,0,2.699400,0,1.861200,0,6.019200,0
2020,11,2,11,10,2.679600,0,1.788600,0,6.019200,0
2020,11,2,11,20,2.699400,0,1.755600,0,6.039000,0
2020,11,2,11,30,2.752200,0,1.709400,0,5.986200,0
2020,11,2,11,40,2.785200,0,1.676400,0,5.933400,0
2020,11,2,11,50,2.831400,0,1.617000,0,5.887200,0
2020,11,2,12,0,2.778600,0,1.564200,0,5.821200,0
2020,11,2,12,10,2.745600,0,1.531200,0,5.643000,0
2020,11,2,12,20,2.732400,0,1.491600,0,5.629800,0
2020,11,2,12,30,2.699400,0,1.399200,0,5.643000,0
2020,11,2,12,40,2.679600,0,1.366200,0,5.808000,0
2020,11,2,12,50,2.699400,0,1.346400,0,6.025800,0
2020,11,2,13,0,2.752200,0,1.366200,0,6.230400,0
2020,11,2,13,10,2.758800,0,1.372800,0,6.243600,0
2020,11,2,13,20,2.798400,0,1.353000,0,6.454800,0
2020,11,2,13,30,2.844600,0,1.339800,0,6.850800,0
2020,11,2,13,40,3.036000,0,1.339800,0,6.963000,0
2020,11,2,13,50,3.399000,0,1.326600,0,6.982800,0
2020,11,2,14,0,3.768600,0,1.372800,0,6.976200,0
2020,11,2,14,10,3.913800,0,1.372800,0,6.877200,0
2020,11,2,14,20,3.669600,0,1.339800,0,6.949800,0
2020,11,2,14,30,3.603600,0,1.287000,0,7.075200,0
2020,11,2,14,40,3.768600,0,1.234200,0,7.207200,0
2020,11,2,14,50,3.966600,0,1.234200,0,7.352400,0
2020,11,2,15,0,3.577200,0,1.214400,0,7.471200,0
2020,11,2,15,10,3.049200,0,1.174800,0,7.385400,0
2020,11,2,15,20,2.679600,0,1.234200,0,7.279800,0
2020,11,2,15,30,2.475000,0,1.287000,0,7.200600,0
2020,11,2,15,40,2.382600,0,1.333200,0,7.246800,0
2020,11,2,15,50,2.310000,0,1.419000,0,7.240200,0
2020,11,2,16,0,2.237400,0,1.518000,0,7.141200,0
2020,11,2,16,10,2.164800,0,1.544400,0,6.949800,0
2020,11,2,16,20,2.105400,0,1.570800,0,6.718800,0
2020,11,2,16,30,2.052600,0,1.524600,0,6.494400,0
2020,11,2,16,40,1.927200,0,1.478400,0,6.157800,0
2020,11,2,16,50,1.933800,0,1.491600,0,5.973000,0
2020,11,2,17,0,1.881000,0,1.465200,0,5.834400,0
2020,11,2,17,10,1.887600,0,1.445400,0,5.623200,0
2020,11,2,17,20,2.052600,0,1.386000,0,5.557200,0
2020,11,2,17,30,2.263800,0,1.326600,0,5.359200,0
2020,11,2,17,40,2.191200,0,1.353000,0,5.075400,0
2020,11,2,17,50,2.171400,0,1.425600,0,4.837800,0
2020,11,2,18,0,2.376000,0,1.511400,0,4.798200,0
2020,11,2,18,10,2.633400,0,1.669800,0,5.227200,0
2020,11,2,18,20,2.587200,0,1.768800,0,5.431800,0
2020,11,2,18,30,2.323200,0,1.815000,0,4.923600,0
2020,11,2,18,40,2.085600,0,1.742400,0,4.435200,0
2020,11,2,18,50,1.986600,0,1.617000,0,4.290000,0
2020,11,2,19,0,1.735800,0,1.570800,0,4.257000,0
2020,11,2,19,10,1.537800,0,1.511400,0,4.177800,0
2020,11,2,19,20,1.432200,0,1.518000,0,4.270200,0
2020,11,2,19,30,1.346400,0,1.524600,0,4.501200,0
2020,11,2,19,40,1.201200,0,1.551000,0,4.613400,0
2020,11,2,19,50,1.034000,1,1.623600,0,4.290000,0
2020,11,2,20,0,0.825000,0,1.610400,0,4.052400,0
2020,11,2,20,10,0.712800,0,1.458600,0,3.940200,0
2020,11,2,20,20,0.686400,0,1.353000,0,4.026000,0
2020,11,2,20,30,0.732600,0,1.300200,0,4.639800,0
2020,11,2,20,40,0.719400,0,1.287000,0,4.804800,0
2020,11,2,20,50,0.646800,0,1.306800,0,4.870800,0
2020,11,2,21,0,0.534600,0,1.339800,0,4.758600,0
2020,11,2,21,10,0.495000,0,1.419000,0,4.613400,0
2020,11,2,21,20,0.356400,0,1.471800,0,4.620000,0
2020,11,2,21,30,0.422400,0,1.511400,0,4.468200,0
2020,11,2,21,40,0.481800,0,1.570800,0,4.072200,0
2020,11,2,21,50,0.561000,0,1.656600,0,3.550800,0
2020,11,2,22,0,0.561000,0,1.656600,0,3.293400,0
2020,11,2,22,10,0.534600,0,1.630200,0,3.326400,0
2020,11,2,22,20,0.561000,0,1.696200,0,3.267000,0
2020,11,2,22,30,0.607200,0,1.749000,0,3.603600,0
2020,11,2,22,40,0.580800,0,1.795200,0,4.382400,0
2020,11,2,22,50,0.455400,0,1.821600,0,4.804800,0
2020,11,2,23,0,0.363000,0,1.841400,0,4.877400,0
2020,11,2,23,10,0.330000,0,1.795200,0,4.342800,0
2020,11,2,23,20,0.402600,0,1.709400,0,3.874200,0
2020,11,2,23,30,0.336600,0,1.623600,0,3.828000,0
2020,11,2,23,40,0.363000,0,1.498200,0,4.369200,0
2020,11,2,23,50,0.330000,0,1.498200,0,4.428600,0
2020,11,3,0,0,0.257400,0,1.524600,0,4.653000,0
2020,11,3,0,10,0.389400,0,1.564200,0,5.016000,0
2020,11,3,0,20,0.534600,0,1.630200,0,5.306400,0
2020,11,3,0,30,0.633600,0,1.676400,0,5.550600,0
2020,11,3,0,40,0.644600,1,1.735800,0,5.788200,0
2020,11,3,0,50,0.726000,0,1.749000,0,5.946600,0
2020,11,3,1,0,0.726000,0,1.716000,0,6.091800,0
2020,11,3,1,10,0.858000,0,1.742400,0,6.012600,0
2020,11,3,1,20,0.996600,0,1.749000,0,5.761800,0
2020,11,3,1,30,1.313400,0,1.716000,0,5.497800,0
2020,11,3,1,40,1.485000,0,1.656600,0,5.326200,0
2020,11,3,1,50,1.643400,0,1.577400,0,5.148000,0
2020,11,3,2,0,1.669800,0,1.531200,0,5.134800,0
2020,11,3,2,10,1.623600,0,1.636800,0,5.214000,0
2020,11,3,2,20,1.590600,0,1.768800,0,5.108400,0
2020,11,3,2,30,1.610400,0,1.755600,0,4.864200,0
2020,11,3,2,40,1.617000,0,1.689600,0,4.639800,0
2020,11,3,2,50,1.689600,0,1.617000,0,4.719000,0
2020,11,3,3,0,1.669800,0,1.643400,0,4.771800,0
2020,11,3,3,10,1.584000,0,1.782000,0,4.725600,0
2020,11,3,3,20,1.544400,0,1.867800,0,4.593600,0
2020,11,3,3,30,1.511400,0,1.940400,0,4.428600,0
2020,11,3,3,40,1.557600,0,1.933800,0,4.290000,0
2020,11,3,3,50,1.564200,0,1.973400,0,4.118400,0
2020,11,3,4,0,1.544400,0,2.065800,0,3.913800,0
2020,11,3,4,10,1.544400,0,2.125200,0,3.610200,0
2020,11,3,4,20,1.511400,0,2.164800,0,3.141600,0
2020,11,3,4,30,1.511400,0,2.296800,0,2.613600,0
2020,11,3,4,40,1.491600,0,2.481600,0,2.316600,0
2020,11,3,4,50,1.531200,0,2.587200,0,2.191200,0
2020,11,3,5,0,1.590600,0,2.686200,0,2.085600,0
2020,11,3,5,10,1.676400,0,2.791800,0,2.059200,0
2020,11,3,5,20,1.749000,0,2.877600,0,2.098800,0
2020,11,3,5,30,1.808400,0,2.983200,0,2.244000,0
2020,11,3,5,40,1.834800,0,3.075600,0,2.607000,0
2020,11,3,5,50,1.834800,0,3.088800,0,3.102000,0
2020,11,3,6,0,1.815000,0,3.042600,0,3.564000,0
2020,11,3,6,10,1.808400,0,3.062400,0,3.986400,0
2020,11,3,6,20,1.821600,0,3.141600,0,4.270200,0
2020,11,3,6,30,1.861200,0,3.253800,0,4.455000,0
2020,11,3,6,40,1.907400,0,3.326400,0,4.547400,0
2020,11,3,6,50,1.933800,0,3.352800,0,4.626600,0
2020,11,3,7,0,1.927200,0,3.352800,0,4.732200,0
2020,11,3,7,10,1.907400,0,3.326400,0,4.705800,0
2020,11,3,7,20,1.914000,0,3.339600,0,4.725600,0
2020,11,3,7,30,1.927200,0,3.359400,0,4.725600,0
2020,11,3,7,40,1.960200,0,3.412200,0,4.738800,0
2020,11,3,7,50,2.019600,0,3.458400,0,4.765200,0
2020,11,3,8,0,2.059200,0,3.458400,0,4.732200,0
2020,11,3,8,10,2.125200,0,3.491400,0,4.831200,0
2020,11,3,8,20,2.224200,0,3.537600,0,4.831200,0
2020,11,3,8,30,2.316600,0,3.557400,0,4.692600,0
2020,11,3,8,40,2.362800,0,3.570600,0,4.672800,0
2020,11,3,8,50,2.422200,0,3.550800,0,4.626600,0
2020,11,3,9,0,2.481600,0,3.511200,0,4.699200,0
2020,11,3,9,10,2.554200,0,3.517800,0,4.686000,0
2020,11,3,9,20,2.620200,0,3.590400,0,4.712400,0
2020,11,3,9,30,2.630100,1,3.676200,0,4.699200,0
2020,11,3,9,40,2.699400,0,3.702600,0,4.580400,0
2020,11,3,9,50,2.706000,0,3.715800,0,4.587000,0
2020,11,3,10,0,2.719200,0,3.682800,0,4.593600,0
2020,11,3,10,10,2.745600,0,3.656400,0,4.791600,0
2020,11,3,10,20,2.772000,0,3.663000,0,4.903800,0
2020,11,3,10,30,2.785200,0,3.636600,0,4.771800,0
2020,11,3,10,40,2.791800,0,3.590400,0,4.600200,0
2020,11,3,10,50,2.798400,0,3.597000,0,4.395600,0
2020,11,3,11,0,2.811600,0,3.564000,0,4.408800,0
2020,11,3,11,10,2.818200,0,3.491400,0,4.375800,0
2020,11,3,11,20,2.831400,0,3.451800,0,4.408800,0
2020,11,3,11,30,2.838000,0,3.451800,0,4.455000,0
2020,11,3,11,40,2.831400,0,3.438600,0,4.316400,0
2020,11,3,11,50,2.818200,0,3.445200,0,4.151400,0
2020,11,3,12,0,2.831400,0,3.445200,0,4.045800,0
2020,11,3,12,10,2.844600,0,3.451800,0,4.151400,0
2020,11,3,12,20,2.844600,0,3.445200,0,4.098600,0
2020,11,3,12,30,2.844600,0,3.405600,0,4.012800,0
2020,11,3,12,40,2.851200,0,3.379200,0,4.045800,0
2020,11,3,12,50,2.844600,0,3.359400,0,3.986400,0
2020,11,3,13,0,2.838000,0,3.333000,0,3.722400,0
2020,11,3,13,10,2.824800,0,3.240600,0,2.910600,0
2020,11,3,13,20,2.805000,0,3.187800,0,2.534400,0
2020,11,3,13,30,2.765400,0,3.187800,0,2.620200,0
2020,11,3,13,40,2.739000,0,3.161400,0,3.082200,0
2020,11,3,13,50,2.712600,0,3.062400,0,3.564000,0
2020,11,3,14,0,2.686200,0,2.937000,0,3.412200,0
2020,11,3,14,10,2.659800,0,2.805000,0,3.154800,0
2020,11,3,14,20,2.626800,0,2.712600,0,3.042600,0
2020,11,3,14,30,2.607000,0,2.620200,0,3.115200,0
2020,11,3,14,40,2.580600,0,2.514600,0,2.970000,0
2020,11,3,14,50,2.593800,1,2.323200,0,2.989800,0
2020,11,3,15,0,2.593800,0,2.171400,0,2.811600,0
2020,11,3,15,10,2.587200,0,2.092200,0,2.996400,0
2020,11,3,15,20,2.567400,0,2.006400,0,3.643200,0
2020,11,3,15,30,2.547600,0,1.900800,0,4.078800,0
2020,11,3,15,40,2.521200,0,1.762200,0,4.224000,0
2020,11,3,15,50,2.521200,0,1.643400,0,4.402200,0
2020,11,3,16,0,2.541000,0,1.524600,0,4.448400,0
2020,11,3,16,10,2.521200,0,1.432200,0,4.527600,0
2020,11,3,16,20,2.508000,0,1.326600,0,4.369200,0
2020,11,3,16,30,2.501400,0,1.221000,0,4.382400,0
2020,11,3,16,40,2.501400,0,1.141800,0,4.151400,0
2020,11,3,16,50,2.488200,0,1.082400,0,3.880800,0
2020,11,3,17,0,2.475000,0,0.996600,0,3.603600,0
2020,11,3,17,10,2.461800,0,0.970200,0,3.286800,0
2020,11,3,17,20,2.442000,0,0.996600,0,3.234000,0
2020,11,3,17,30,2.422200,0,0.970200,0,3.260400,0
2020,11,3,17,40,2.389200,0,0.963600,0,3.319800,0
2020,11,3,17,50,2.362800,0,0.990000,0,3.445200,0
2020,11,3,18,0,2.356200,0,0.983400,0,3.544200,0
2020,11,3,18,10,2.349600,0,0.990000,0,3.524400,0
2020,11,3,18,20,2.343000,0,1.003200,0,3.425400,0
2020,11,3,18,30,2.343000,0,0.963600,0,3.372600,0
2020,11,3,18,40,2.362800,0,0.871200,0,3.214200,0
2020,11,3,18,50,2.395800,0,0.831600,0,3.016200,0
2020,11,3,19,0,2.442000,0,0.844800,0,2.824800,0
2020,11,3,19,10,2.501400,0,0.858000,0,2.719200,0
2020,11,3,19,20,2.567400,0,0.844800,0,2.541000,0
2020,11,3,19,30,2.646600,0,0.858000,0,2.376000,0
2020,11,3,19,40,2.732400,0,0.877800,0,2.237400,0
2020,11,3,19,50,2.805000,0,0.851400,0,2.065800,0
2020,11,3,20,0,2.857800,0,0.825000,0,2.105400,0
2020,11,3,20,10,2.877600,0,0.778800,0,1.966800,0
2020,11,3,20,20,2.864400,0,0.719400,0,1.867800,0
2020,11,3,20,30,2.844600,0,0.646800,0,1.801800,0
2020,11,3,20,40,2.805000,0,0.627000,0,1.564200,0
2020,11,3,20,50,2.745600,0,0.620400,0,1.412400,0
2020,11,3,21,0,2.679600,0,0.620400,0,1.293600,0
2020,11,3,21,10,2.613600,0,0.620400,0,1.148400,0
2020,11,3,21,20,2.574000,0,0.613800,0,1.042800,0
2020,11,3,21,30,2.587200,0,0.607200,0,0.930600,0
2020,11,3,21,40,2.646600,0,0.574200,0,0.838200,0
2020,11,3,21,50,2.719200,0,0.541200,0,0.778800,0
2020,11,3,22,0,2.765400,0,0.508200,0,0.765600,0
2020,11,3,22,10,2.805000,0,0.488400,0,0.765600,0
2020,11,3,22,20,2.831400,0,0.475200,0,0.805200,0
2020,11,3,22,30,2.851200,0,0.481800,0,0.792000,0
2020,11,3,22,40,2.844600,0,0.488400,0,0.752400,0
2020,11,3,22,50,2.857800,0,0.488400,0,0.712800,0
2020,11,3,23,0,2.884200,0,0.468600,0,0.673200,0
2020,11,3,23,10,2.877600,0,0.448800,0,0.580800,0
2020,11,3,23,20,2.831400,0,0.422400,0,0.488400,0
2020,11,3,23,30,2.791800,0,0.402600,0,0.422400,0
2020,11,3,23,40,2.778600,0,0.389400,0,0.396000,0
2020,11,3,23,50,2.791800,0,0.409200,0,0.369600,0
2020,11,4,0,0,2.824800,0,0.409200,0,0.363000,0
2020,11,4,0,10,2.824800,0,0.363000,0,0.363000,0
2020,11,4,0,20,2.811600,0,0.349800,0,0.330000,0
2020,11,4,0,30,2.785200,0,0.343200,0,0.297000,0
2020,11,4,0,40,2.798400,0,0.277200,0,0.330000,0
2020,11,4,0,50,2.811600,0,0.257400,0,0.336600,0
2020,11,4,1,0,2.844600,0,0.250800,0,0.323400,0
2020,11,4,1,10,2.904000,0,0.257400,0,0.323400,0
2020,11,4,1,20,2.943600,0,0.257400,0,0.323400,0
2020,11,4,1,30,2.956800,0,0.270600,0,0.343200,0
2020,11,4,1,40,2.963400,0,0.303600,0,0.369600,0
2020,11,4,1,50,2.963400,0,0.277200,0,0.376200,0
2020,11,4,2,0,2.983200,0,0.237600,0,0.429000,0
2020,11,4,2,10,3.036000,0,0.224400,0,0.521400,0
2020,11,4,2,20,3.082200,0,0.211200,0,0.640200,0
2020,11,4,2,30,3.102000,0,0.204600,0,0.765600,0
2020,11,4,2,40,3.128400,0,0.231000,0,0.877800,0
2020,11,4,2,50,3.154800,0,0.297000,0,0.871200,0
2020,11,4,3,0,3.187800,0,0.330000,0,0.798600,0
2020,11,4,3,10,3.214200,0,0.323400,0,0.864600,0
2020,11,4,3,20,3.234000,0,0.323400,0,0.943800,0
2020,11,4,3,30,3.313200,0,0.376200,0,0.983400,0
2020,11,4,3,40,3.346200,0,0.455400,0,1.023000,0
2020,11,4,3,50,3.319800,0,0.534600,0,1.036200,0
2020,11,4,4,0,3.280200,0,0.640200,0,1.102200,0
2020,11,4,4,10,3.247200,0,0.805200,0,1.260600,0
2020,11,4,4,20,3.227400,0,1.062600,0,1.425600,0
2020,11,4,4,30,3.247200,0,1.306800,0,1.597200,0
2020,11,4,4,40,3.313200,0,1.485000,0,1.762200,0
2020,11,4,4,50,3.372600,0,1.669800,0,1.881000,0
2020,11,4,5,0,3.247200,0,1.953600,0,2.039400,0
2020,11,4,5,10,3.069000,0,2.230800,0,2.296800,0
2020,11,4,5,20,3.088800,0,2.442000,0,2.692800,0
2020,11,4,5,30,3.128400,0,2.626800,0,3.214200,0
2020,11,4,5,40,3.339600,0,2.824800,0,3.676200,0
2020,11,4,5,50,3.550800,0,3.003000,0,3.979800,0
